,Gender,Gt,Operative,SI,Score,k_Pt,k_SIt,k_ut,t
870,male,0.8601449945189373,False,0.0002840234802828009,53.135313531353134,0.9489214724575762,3447.185306012049,88.83565456488758,35519
871,male,0.8570420656235919,False,0.0002151747812791214,35.8974358974359,0.2203321901772961,10000.00000000001,999.9999999999998,4988
872,male,0.9201108309622904,False,0.00020535818554397384,93.75,0.00922480836408136,164.8637371014102,26.78458963031471,1746
873,male,0.9201108309622904,False,0.00020535818554397384,93.75,0.02770092225191297,164.86372098270638,26.784588236837468,1746
874,male,0.9464896712389689,True,6.90256083769772e-05,90.9090909090909,0.01636006224228472,5204.511580879818,5.467913952132404,1178
875,female,0.7713770772611038,False,0.0004248656742052595,100.0,0.022933570038685496,10000.00000000001,999.9999999999998,1100
876,male,0.8644485632845672,True,0.0001937320209620291,86.66666666666667,0.23690729703375157,10000.00000000001,0.7444716026221717,3300
877,male,0.8427010545412962,True,0.0002910761599199267,0.0,0.05207803395554652,2232.094536195683,372.9761066458013,1622
878,male,0.8214395158477847,True,0.00034184395154694826,5.88235294117647,0.06964110686590337,10000.00000000001,8.466231505788052,2797
879,male,0.7854671534404591,True,0.0005016068431234305,85.71428571428571,0.007029493818774887,770.9452244812115,999.9999999999998,1438
880,male,0.9655007010062243,False,0.00013605697596554778,98.26086956521739,0.32176305016716256,100.00000000000004,23.177522910619427,10878
881,male,0.9765414219560431,True,6.197324769464527e-05,100.0,0.0005327651445442555,956.6474988289018,0.029015580781375495,449
882,male,0.9841013414781092,False,0.00034960889124344873,92.5531914893617,0.53291722594156,528.9397029273808,5.510621674616046,7965
883,male,0.820666582225241,False,0.0004568687573006042,79.54545454545455,1.0,475.82620201793367,92.13204662582491,4902
884,male,0.8068161029292562,False,0.0008607416000447241,62.5,0.004608799546327776,10000.00000000001,999.9999999999998,2561
885,male,0.869537215881512,False,0.00022188698426060078,52.0,0.028041497301712886,2161.4566453180264,139.47943053982283,2278
886,male,0.7905060053811443,False,0.0006459775763742556,94.44444444444444,1.0,10000.00000000001,44.28333740940994,2714
887,female,0.8730206255704162,False,0.000376161894392509,100.0,0.1709813185872703,163.5995245041093,36.788831589264035,934
888,female,0.8812378054042743,True,7.059349486803103e-05,100.0,0.003813051884623046,209.60672630089354,40.71477627200332,1117
889,male,0.8726555932274828,False,0.00017354740337058763,86.66666666666667,0.15692036633931203,10000.00000000001,37.524391346460824,2169
890,male,1.0195256434657796,True,7.689306805259475e-05,100.0,0.40106557293810147,10000.00000000001,0.8540485479399915,974
891,female,0.9682778199432137,False,0.00015198848858977146,82.92682926829268,0.0009528641372497664,315.39612757072206,139.23365587620776,3949
892,male,0.8282958340134429,False,0.0005851855692340682,70.58823529411765,0.35275208163941035,1012.9785191327018,999.9999999999998,2621
893,female,0.8239375975087506,True,0.0005086001941154791,59.183673469387756,1.0,2361.8452317712063,35.87800662800515,6840
894,female,0.8717396572464726,True,0.00035301518756547843,51.06382978723404,0.5491432922376625,5257.90403780302,79.23411642858512,5181
896,male,0.9149048968439644,False,0.00010779036160616385,68.75,0.002425954309465982,100.00000000000004,999.9999999999998,1368
897,female,0.9538334920639684,False,0.00017611291985977765,93.33333333333333,0.0011127879425796967,10000.00000000001,6.083147254385788,7296
898,male,0.8098751023618156,False,0.0005568078803897044,35.0,1.0,325.4644699154283,999.9999999999998,3194
899,male,0.8652242202490191,False,0.00046409589043210867,25.0,0.10000000000000002,999.9999999999998,1.0,561
900,male,0.9266763675049268,False,0.0003383298052550743,0.0,1.0,9246.810592456299,21.634650683709996,1064
901,male,0.9266763675049268,False,0.0003383298052550743,0.0,0.1580480405661364,5662.776015135841,21.592122066045288,1064
902,male,0.7591785994687157,True,0.00028826333317957185,80.0,0.5209509977565879,191.55532680375748,105.45067732098693,660
903,male,0.7736898775228227,True,0.0004889047663114212,90.9090909090909,5.568724084261582e-06,1194.0792685564957,3.6641573671980914,1290
904,female,0.8523164195126294,False,0.00020047804982806312,56.09756097560976,1.0,1954.7844757716373,999.9999999999998,5202
905,male,0.792302987521207,False,0.0006616080269486488,75.0,1.0,3754.541016448389,93.37826994527518,6899
906,male,0.884481358584884,False,0.00017017992632218875,0.0,0.10000000000000002,999.9999999999998,1.0,332
907,male,0.884481358584884,False,0.00017017992632218875,0.0,0.10000000000000002,999.9999999999998,1.0,332
908,male,0.8131744006762786,False,0.0002677785088730355,83.33333333333334,1.1093420829278621e-05,286.42340540423857,18.331065226030468,911
909,male,0.8335048832715563,True,0.0003158503442499164,80.0,1.0,573.243374844726,41.283088095474845,3688
910,male,0.8188629225485684,False,0.00026896553612212946,38.095238095238095,1.0,307.20510473466726,999.9999999999998,2155
911,male,0.8188629225485684,False,0.00026896553612212946,38.095238095238095,1.0,307.2050444014484,999.9999999999998,2155
912,male,0.7894973636505971,False,0.00020856386676994408,91.30434782608695,0.048938252019904926,10000.00000000001,0.017213358710189305,2814
913,male,0.7537795160819091,True,0.000797038980069977,94.73684210526315,1.0,615.2878291425499,999.9999999999998,2795
914,male,0.8329315933372408,True,0.0002629401919257791,70.0,0.17730486037882745,10000.00000000001,68.25355589808025,10131
915,female,0.8579251031796019,False,0.0002175418472412864,41.23711340206185,0.1898363393543424,8021.5120450497425,60.557610706573605,9295
916,female,0.858119831503023,False,0.0005213760889658871,78.26086956521739,0.04668565231118917,277.54477066268646,113.05497117750932,9098
917,female,0.8388609884013097,False,0.0001109293028515956,100.0,0.16014006559493732,155.0806712150501,999.9999999999998,371
918,female,0.837916039842224,False,0.0001772872028495494,33.33333333333333,0.0008341933145764913,283.4328130106772,0.00625876023718718,985
919,female,0.7134350331938207,True,0.0009671936955082091,80.0,0.0013535928759477018,10000.00000000001,999.9999999999998,678
920,male,0.7946922232034375,True,0.00016019848870058156,80.0,0.000850522131711202,506.83734481565887,0.0015826854234380619,708
921,female,0.9728902068876062,False,8.139932290463192e-05,100.0,0.007819987050484005,10000.00000000001,999.9999999999998,490
922,female,0.9460436882586801,False,8.320922223366842e-05,70.0,0.0003217296191126503,248.52900507704064,999.9999999999998,1082
923,female,0.8626540696913085,False,0.0002628866537420598,93.93939393939394,2.5176409387317987e-06,389.202848068767,2.1165210517801833,3161
924,male,0.8856336128804903,True,6.779584169343816e-05,83.33333333333334,1.7859281250254595e-05,7237.138505537541,0.0025815756234989573,428
925,female,0.8430032672420321,False,0.0004852769516735472,84.42622950819673,1.0,528.8323372606701,14.769632145266263,25988
926,male,0.7263191861580691,False,0.0008442759107462157,86.20689655172413,0.0002587153712105774,381.25368509136536,116.30473874151315,2919
927,female,0.8749021669468762,True,0.00023214809984916678,40.49586776859504,0.31951680621751166,10000.00000000001,999.9999999999998,11534
928,female,1.0700605248568409,False,8.26758693822025e-05,94.44444444444444,6.538678713037612e-05,100.00000000000004,136.20449164602584,1394
929,male,0.9320563291975321,True,3.5383361989304664e-05,0.0,0.8488602238191215,1538.7122293858486,17.36076224035955,1183
930,male,0.8439802200985167,True,0.0001968525784991258,93.33333333333333,0.0002547918750539415,10000.00000000001,2.564483918042664,1575
931,male,1.0356753884456684,False,8.131145541576934e-05,96.0,1.0,100.00000000000004,14.267574067758975,4186
932,male,0.8312671374976506,False,0.00029412864123105377,22.22222222222222,0.1189551539390074,2553.1985364049333,22.365057710634012,1086
933,male,0.8312671374976506,False,0.00029412864123105377,22.22222222222222,0.11590386695565912,1513.2478847317705,22.317139408131606,1086
934,male,0.8278738327956919,False,0.00030002546546276175,53.01204819277109,1.0000000000000009,10000.00000000001,39.73151716495945,11214
935,male,0.8278738327956919,False,0.00030002546546276175,53.01204819277109,1.0,10000.00000000001,39.7315151589262,11214
936,male,0.7681226194113226,True,0.0007346732901391155,67.81609195402298,0.16286616008089472,1155.0672508213006,999.9999999999998,9503
937,male,0.7681226194113226,True,0.0007346732901391155,67.81609195402298,0.16286609572452707,1155.067128213556,999.9999999999998,9503
938,male,0.7621941222987988,True,0.000880055653309317,56.41025641025641,0.3166703774206219,1934.5443100016835,41.76875178497581,10481
939,male,0.7824367777308854,True,0.0008342160474726382,72.72727272727273,1.0,2043.2142871220672,206.3276022094875,2474
940,male,0.9638514924890325,False,6.349678911760014e-05,75.0,0.016505329622589344,403.47377115020777,0.017919256877880332,1064
941,male,0.9402037281957014,True,0.0002086921370879554,63.63636363636363,1.0,499.1484025263016,49.36698614504515,2430
942,female,0.7816476706811656,False,0.0002139019779764258,81.81818181818183,0.40144082324652564,10000.00000000001,5.690976453946601,1423
943,female,0.8426056948811574,True,0.0002489894385889033,50.0,0.5117361444614155,10000.00000000001,0.3520589505619196,720
944,male,0.6889412813276348,False,0.000453562069281443,100.0,0.41606459249864464,271.23656383572387,57.28626091278862,711
945,male,0.9249842371037462,True,0.00013244023339222197,95.83333333333334,1.0000000000000004e-06,100.00000000000004,10.993617513177089,3236
946,male,0.876416650014902,False,0.00016841415346127687,72.72727272727273,0.20764578899138272,10000.00000000001,96.29666729178523,4761
947,male,0.7196890986839641,False,0.0006568579937991264,66.66666666666666,0.03720559364155298,967.0382068635816,48.98100135697893,2704
948,male,0.8883742393861683,False,0.00027349342440464644,76.47058823529412,1.0,446.63211221638153,999.9999999999998,1621
949,male,0.819691579340692,True,0.0004993613487906822,80.76923076923077,1.0,5968.39231145132,99.7446289556161,4041
950,male,0.7797663696765422,True,0.0004320803616976054,90.0,0.25254009241326164,10000.00000000001,68.15177834515475,1266
951,female,0.8386069083013699,False,0.0002649576612946037,68.81720430107528,0.4183457015971499,4930.524049905977,82.69142534234066,12062
952,female,0.8342429575139845,False,0.0002484986186330735,77.58620689655173,1.0,10000.00000000001,0.3063987377779653,6169
953,female,0.8215062135844337,False,0.00030986005840080445,90.625,1.0,10000.00000000001,0.020694151128017316,4468
954,female,0.8123979382326845,False,0.00034782353570966986,64.28571428571429,1.0,1351.2859256788859,142.25749294391264,1716
955,male,0.8194930050220657,True,0.0002990816611136405,62.5,3.099350114143606e-05,885.6311320799612,9.062948671978706,872
956,female,0.8345765400051527,False,0.00025719506687583505,95.23809523809523,0.005219423256132227,10000.00000000001,48.37902123195601,9552
957,male,0.7561255039842263,False,0.0005384947759762137,100.0,0.40377822418320447,10000.00000000001,33.151874361535484,1833
958,female,0.9939961070465029,False,0.00011288460668363478,91.70731707317074,4.167229666016105e-06,10000.00000000001,82.71259254487138,16670
959,male,0.8596702609075335,True,9.75224340281971e-05,40.0,0.8833402368293517,416.3886527759509,999.9999999999998,1199
960,female,0.890542851128123,False,0.00028752013353214404,92.3076923076923,1.0,150.011064933463,88.71392698652541,2916
961,male,0.8896532596623776,False,0.0003039077663834069,100.0,1.0,1766.4294170031058,20.912179141595683,2316
962,male,0.8395441675483246,False,0.00032081198719719585,100.0,1.0,386.87373033599226,39.59967974929174,1020
963,male,0.965685659739303,True,6.435867377709793e-05,89.47368421052632,0.0005182666582822549,100.00000000000004,0.0025166041801493247,2337
964,male,0.8593821583485464,True,0.00022742007310641755,68.29268292682927,0.6742959283525615,10000.00000000001,343.0644451704219,4168
965,female,1.0694678706426552,False,4.461451151590416e-05,90.9090909090909,0.009637029672585765,335.7235777636687,999.9999999999998,1390
966,male,0.8877846315849446,True,0.0003001456723626377,100.0,0.0008585891991932091,10000.00000000001,999.9999999999998,984
967,female,0.9714031281007227,False,0.00012506702965267287,74.85714285714286,1.0,366.2226275724313,133.00888687295327,16631
970,female,0.8150336860008724,False,0.0003680512462947666,65.51724137931035,1.0,1024.7627860157731,110.31454111910294,9628
971,female,0.8150336860008724,False,0.0003680512462947666,65.51724137931035,1.0,1024.7627512369193,110.31453205987502,9628
972,male,0.7070965482737751,False,0.0012090009069725283,70.58823529411765,1.0,642.7650136198262,247.2005183586047,1962
973,male,0.9121673130497024,False,0.0001644707210852771,77.98165137614679,4.3933326997265746e-05,4541.862111028675,223.24278554390966,10977
974,male,0.8872215188541094,False,0.0002497685994384533,56.41025641025641,0.16879674255527924,10000.00000000001,10.237681139649128,3839
975,male,0.8414344004951467,False,0.00030921408172285725,77.41935483870968,0.054576897013468864,297.6101022978916,999.9999999999998,2676
976,male,0.8414344004951467,False,0.00030921408172285725,77.41935483870968,0.05456575317137851,297.60612294288325,999.9999999999998,2676
977,male,0.9620375240030091,True,0.00017845671746981388,96.42857142857143,0.008422467293251194,471.42325202604786,999.9999999999998,3576
978,female,0.8876680450976934,False,0.00029127323711490154,90.9090909090909,0.0051273811843094924,10000.00000000001,1.0077872729251143,1125
979,female,0.5535784743561,False,0.0006966837699002391,100.0,1.0,288.62812496229003,40.52972347184546,516
980,female,0.822925256035224,True,0.0003245897780473272,68.18181818181817,0.353606686085579,10000.00000000001,70.45887437295936,9929
981,male,0.9600704885968393,False,7.492834621304674e-05,100.0,1.8437975987219756e-05,100.00000000000004,9.058302837737548,624
982,male,0.8371950771551239,False,0.0001613561082348124,88.88888888888889,0.013072785738939925,10000.00000000001,0.5143214251725599,2105
983,female,0.9666252230111879,False,7.093989884776468e-05,87.5,0.0007890675717750744,10000.00000000001,1.9944636560617868,818
984,female,0.8093754546241307,False,0.0002158642256904903,0.0,0.1736270602751114,2133.9982823603236,999.9999999999998,1021
985,female,0.7732713317390656,False,0.00022938604989938005,0.0,0.10000000000000002,999.9999999999998,1.0,314
986,female,0.7921138730812023,False,0.0008748701849748336,71.42857142857143,1.0,2673.4047160768587,38.26664926988382,3424
987,female,0.7921138730812023,False,0.0008748701849748336,71.42857142857143,1.0,2673.404249547443,38.26663337321623,3424
988,male,0.8237154276151354,False,0.0003156857004260308,74.28571428571429,1.0,10000.00000000001,94.6331925916526,5165
989,male,0.781516555377994,False,0.00024444816685207,0.0,0.035775184158449935,10000.00000000001,9.349961148565429,834
991,male,0.7856532351727001,False,0.0003692451466993061,81.25,0.08345322241456694,8125.640826167756,41.83112316867174,2397
992,male,0.8001997125295512,False,0.00018731300170839773,62.96296296296296,2.2361798427932613e-05,4447.750516143495,125.32298412052602,3230
994,male,0.8650477840086749,True,9.922704496996104e-05,66.66666666666666,8.427083215811613e-06,10000.00000000001,5.334089417488795,473
995,male,0.9710667133143833,True,0.00016053276719449417,48.67256637168141,0.5543994198397294,3097.4209544523524,138.50412650431804,10720
996,male,0.9710667133143833,True,0.00016053276719449417,48.67256637168141,0.5543994314564273,3097.421231256065,138.5040989474702,10720
997,male,0.8332157276272412,True,0.00018549907202170158,100.0,0.2464515030794152,10000.00000000001,4.985840277717385,1047
998,female,0.9107624014636098,False,0.0001607502483562093,98.11320754716981,0.0010600532785925475,133.47616510822735,31.3262357705196,5315
999,female,0.8619179547953081,True,0.0003074346793204571,65.0,0.0021101702011125582,10000.00000000001,72.77202880449398,2197
1000,male,0.8077675663779401,False,0.00039467063467533053,60.0,0.6722667867983426,2581.2279097021838,123.54666679970401,5199
1001,female,0.7722542794924515,True,0.0005704802930742243,61.53846153846154,1.0,6959.182763468124,36.543078278510954,3969
1002,male,0.7162730185998767,True,0.0005043715265550645,100.0,1.0,235.9067574564004,999.9999999999998,697
1003,female,0.823935047805469,True,0.0002390768417634639,85.71428571428571,0.5504261888393968,10000.00000000001,87.57679446119752,4412
1004,female,0.8705107912919785,False,0.00014503865191790145,100.0,0.019391101865538152,10000.00000000001,28.939924277122245,1412
1005,female,0.8836031174322742,False,0.00034640129007529753,81.81818181818183,1.0,801.6698525387263,999.9999999999998,1568
1006,male,1.0378208130050908,True,3.278294814252354e-05,100.0,5.094295652937921e-05,10000.00000000001,10.425202424842052,996
1007,male,0.8873689148276778,False,8.545244528942632e-05,80.0,0.017701828102167024,540.6941652908141,0.12166646786650237,552
1008,male,0.7397576909799559,True,0.0004678985634171272,100.0,1.0,376.1338630342343,999.9999999999998,1129
1009,male,0.9288454501846576,True,5.8463360798951946e-05,100.0,1.3353793651798642e-06,100.00000000000004,0.6101095372411626,382
1010,male,0.9328960708456598,True,7.483628740091776e-05,85.71428571428571,1.5910618718184673e-05,10000.00000000001,0.5780358119997037,2110
1012,male,0.829862424371994,True,0.00013254001049530517,0.0,0.001990074406045047,1948.6256423064758,24.5855796076941,478
1013,male,0.801483154092734,True,0.00029686490292902894,77.5,1.0,1122.0670366336844,71.63660653295665,5051
1014,male,0.8652404876563867,True,7.706786182970648e-05,80.0,2.322811146671718e-05,100.00000000000004,25.478364595149454,663
1015,male,0.9545153190949905,False,0.0001648340824522352,90.9090909090909,1.0,515.9897134000098,2.8305636130185654,9330
1016,female,0.7235482977730942,True,0.00028723498690775016,100.0,6.309261015325386e-05,327.09662163134885,999.9999999999998,741
1017,male,0.8452157310241901,True,0.0002383176451179959,44.0,1.0,10000.00000000001,27.95012087329119,3642
1018,male,0.7529937977218412,True,0.000639040882729926,93.75,1.0,426.6922121001307,127.9384289725379,3888
1019,male,0.7529937977218412,True,0.000639040882729926,93.75,1.0,426.6922046719114,127.93843146881665,3888
1020,male,0.9558607935249821,True,7.531621042086095e-05,100.0,0.00027003994480722347,100.00000000000004,57.325188385608655,1065
1021,male,0.8036737073359118,False,0.0005055477296901096,82.14285714285714,1.0,256.4168828156984,999.9999999999998,3224
1022,male,0.8582119123145524,False,0.00022438230527659298,96.875,0.18586565260486543,10000.00000000001,3.2517446452765624,4667
1023,male,0.8943011696075904,False,0.00013649682640440194,88.88888888888889,0.1860016615250331,1244.8157974347023,3.667337387944696,914
1024,female,0.797683980353789,False,0.0002141578819331759,87.5,2.1662231942242e-06,10000.00000000001,0.0010000000000000002,1502
1025,female,0.80746119007571,True,0.00022756278634085425,77.77777777777779,0.00010719399464296896,603.8643790831422,121.70976864247184,921
1026,male,0.8374378062530499,False,0.0001339332872790895,88.23529411764706,0.0348018006868323,560.0470034327483,73.56569897946714,1936
1027,female,0.8128844351102104,True,0.0004613499743836822,60.65573770491803,0.564390601651376,10000.00000000001,42.360769482541706,7864
1028,male,0.8722873616875595,False,0.00018613102710972654,66.66666666666666,0.971839213748233,5964.086496879636,208.26282874768086,3666
1029,female,0.929372252119831,True,0.00010790891754399534,100.0,0.33666930198139033,331.67216614262827,17.91142729578184,737
1030,male,0.9377312032225794,True,5.919159761276463e-05,91.66666666666666,0.02841247254437839,291.77694752822026,26.322172133670684,1431
1031,female,0.7897656436571185,True,0.0006232242781957647,53.16455696202531,0.6209963935641329,10000.00000000001,87.78490179835697,8414
1032,female,0.8033950654458789,True,0.0006173995313462883,64.64646464646465,1.0,7024.5219429006165,67.02940783842534,15049
1033,male,0.8607555503445862,False,0.00018573919298081883,81.53846153846153,0.13227306308588604,4033.7844945821994,108.00033874719345,8237
1034,male,0.7619032132466321,False,0.0004790257422134932,90.0,0.007521953900627612,842.0050858650068,28.578516104358712,5127
1035,female,1.0107932962256894,False,0.000133346117398516,73.33333333333333,0.002858766205855325,203.21134127196783,999.9999999999998,1245
1036,male,0.9615788572113104,False,0.00013668700593787134,44.932432432432435,0.12031276466907984,1437.9549260782399,58.09027297106638,26336
1037,female,0.7587577270334415,False,0.0005744240895332497,100.0,0.26498768472923995,3343.3226472631363,75.00089822577732,2354
1038,male,0.9703425673571932,False,0.00015691989933397247,76.47058823529412,0.027290926233615825,9054.817671864179,48.40350775265124,4012
1039,male,0.9359329910517905,False,0.00015494830637752325,100.0,1.0,130.51980681107636,4.4239032612653455,679
1040,male,0.9326942721730137,False,0.00019637555591418075,96.29629629629629,1.0,447.10239030921986,2.8059121801354907,2708
1041,male,0.9326942721730137,False,0.00019637555591418075,96.29629629629629,1.0,447.102359260282,2.8059130949194686,2708
1042,male,0.8726331697803554,False,0.0003036358637723912,89.1891891891892,1.0,437.1097696299583,104.11726916570997,14481
1043,male,0.8374548430563646,False,0.00044903123784950156,80.0,1.0,10000.00000000001,10.478229425846969,736
1044,male,0.7655377420079872,False,0.0005570150455924999,66.66666666666666,0.6844863663686785,10000.00000000001,25.009979593134062,2253
1045,male,0.7655377420079872,False,0.0005570150455924999,66.66666666666666,0.6844808255773939,10000.00000000001,25.01002191775882,2253
1046,male,0.8252994490863285,False,0.0012673519641674268,0.0,0.0004343235373547396,558.2472651936558,273.2322434990375,165
1047,male,0.8376385582887418,False,0.0001907469958971466,87.5,0.004507909127056199,183.07317292267444,0.0028780713363976166,906
1048,male,0.7994906804594746,True,0.0003509637399109019,37.634408602150536,0.5403591071219125,10000.00000000001,91.65674400358112,10851
1049,male,0.8182221535288366,True,0.0003517028637638944,52.27272727272727,1.0000000000000004e-06,10000.00000000001,210.12703086345132,6593
1050,male,0.7890502168176468,True,0.0003996191406797086,62.5,0.10568562961546586,10000.00000000001,28.993712403326562,1204
1051,female,0.7801490521815888,False,0.00034980818653091084,71.42857142857143,1.0,228.4822394322285,999.9999999999998,731
1052,male,0.8616674416516175,False,0.00022771093095769166,76.92307692307693,0.3155599514377253,10000.00000000001,82.33076343573838,3432
1053,male,0.9215952130099229,False,0.00012202963985390931,35.66433566433567,0.4755946281171825,10000.00000000001,156.62113054676544,18405
1054,male,0.7736435642420522,False,0.0003824232986416356,0.0,0.08414771770113431,1166.0921531208242,254.50490563051505,772
1055,female,0.8520862474741585,False,0.0003799482418619079,100.0,1.0,568.7797324438164,71.61572076754805,1176
1056,male,0.8730538592649312,False,0.0003658424913887757,65.3061224489796,1.0,2438.1178936383735,111.76240629580418,5309
1057,male,0.8730538592649312,False,0.0003658424913887757,65.3061224489796,1.0,2438.118099359182,111.76241030032952,5309
1058,male,0.7149148112373773,False,0.000950284148986514,61.53846153846154,1.0,624.7104079285618,27.072229931468826,1314
1059,male,0.9534989328785463,False,0.00017678191562854045,80.76923076923077,0.03927861102329415,10000.00000000001,1.565989938264255,2685
1060,male,0.8570040835157275,True,9.914586001351429e-05,100.0,0.0010512009909578299,10000.00000000001,3.267488214172307,810
1061,male,0.8019257099734831,False,0.00048012456753999846,56.09756097560976,0.17216036330428017,10000.00000000001,49.16619312257497,5269
1062,female,1.1014735749455749,False,1.8747682700057987e-05,0.0,3.3546036334438215e-06,1814.0496265695201,10.940399903054757,383
1063,female,1.1014735749455749,False,1.8747682700057987e-05,0.0,2.5879069796328555e-05,8434.359803934181,11.213806913397056,383
1064,female,0.8979429612394445,True,0.00014169822455904863,87.5,0.00010858454296654872,1885.9534582272004,4.441777172276138,1127
1065,male,0.8585160581453044,True,0.0001445865710615359,92.85714285714286,1.0,764.5918731305425,5.24238490056864,3260
1066,female,0.7091374886506163,False,0.0009128522180269424,100.0,1.0,10000.00000000001,6.787415444282734,1509
1067,female,0.791620387400851,True,0.00046382666382074113,85.71428571428571,0.13201271687293903,938.459275533142,56.01253209226545,3703
1068,female,0.791620387400851,True,0.00046382666382074113,85.71428571428571,0.13201268279556264,938.4592250721856,56.01252761088629,3703
1069,female,0.9179011789408527,True,0.0002527820519043547,70.96774193548387,1.0,10000.00000000001,0.27776715331240404,3665
1070,female,0.8848456087088276,True,0.00031458312756759755,56.25,0.3739218416970245,10000.00000000001,43.843143100986914,2132
1071,female,0.9017748611820774,True,0.00036007351185956535,73.33333333333333,1.0,1369.905680240231,54.976230263631805,2434
1073,female,0.8597204747762835,True,0.00016820305587652166,100.0,0.00028683076018158886,10000.00000000001,6.132128220134404,412
1074,male,0.7885695880027933,True,0.000931948522122821,25.0,1.8905475417762076e-06,100.00000000000004,2.8738174036959556,534
1075,male,0.8338928566308151,True,0.00024683158085110147,64.70588235294117,1.0,895.4699651935614,79.13971934276384,1760
1076,male,0.8338928566308151,True,0.00024683158085110147,64.70588235294117,1.0,895.469990778131,79.13970632529113,1760
1078,male,1.0515230502234123,True,4.249497344549413e-05,85.71428571428571,1.0,420.8537725199785,22.577994387231335,2505
1079,male,0.848441899851846,True,0.00012294136979632965,64.28571428571429,0.00017699638178012245,3497.7209313861335,58.79703348639363,1721
1080,female,0.8065686051139023,False,0.00037145531427612647,49.152542372881356,1.0,10000.00000000001,91.78492675724492,7945
1081,female,0.7384557735578865,True,0.000803492898195428,100.0,0.09448444852697366,239.22202325905278,999.9999999999998,667
1082,male,0.882546592247335,False,8.640862046284978e-05,92.85714285714286,0.004273474407665008,6252.540085225825,0.0010000000000000002,1346
1083,male,0.8545114897042964,False,0.00023755142952289036,70.0,0.4272536260701839,10000.00000000001,134.49111743412894,10302
1084,male,0.8545114897042964,False,0.00023755142952289036,70.0,0.42725339551570474,10000.00000000001,134.49114859528999,10302
1085,female,0.8533550577351117,True,0.00018880973022502792,90.47619047619048,0.1475882150352582,322.2898946054044,50.96500621066955,2812
1086,female,0.840244084935846,False,0.000330023391443837,100.0,0.0010386700683348773,100.00000000000004,8.617512727775043,515
1087,male,0.8595819588691265,False,0.00022952185280582008,94.11764705882352,3.3715434214269064e-06,10000.00000000001,1.2982432085951656,1998
1088,male,0.8979753540811389,True,9.396310418395356e-05,100.0,0.010733396642241435,10000.00000000001,16.825561235707124,704
1089,female,0.877385230483137,False,0.00039398354333412345,65.625,0.053485556202436044,10000.00000000001,38.02759008470669,3239
1090,female,0.7758309807585666,False,0.00044484772101279667,59.25925925925925,0.5455107826647965,10000.00000000001,56.445659378929065,7039
1091,female,0.7378355941622148,False,0.00031609129179525534,0.0,0.10000000000000002,999.9999999999998,1.0,372
1092,male,0.8331053308730652,True,0.00025249188716575197,68.62745098039215,0.3416874171957165,10000.00000000001,142.11647927737403,6138
1093,male,0.7682566316306289,False,0.0005290261580537459,0.0,1.0,142.57586023553475,160.16827921307012,1154
1094,female,0.8461463812497972,False,0.00013209332775543129,48.148148148148145,0.004309340769232992,4667.305691655639,131.05527991744412,2760
1095,male,0.8432948106842365,False,8.796846270221614e-05,100.0,0.1323947080240615,10000.00000000001,0.01683129302775394,434
1096,male,0.961750715745883,False,0.00014573114590303113,85.71428571428571,1.0,160.01938832664305,93.6562792373546,9478
1097,male,0.880021305987917,True,8.213211349296377e-05,90.9090909090909,7.433339411658256e-05,697.355938546331,1.2566220866725648,2786
1098,male,0.9236667977779618,True,7.017523164364053e-05,88.09523809523809,0.34015172381325837,10000.00000000001,0.16464485160105183,3751
1099,male,0.7361702801409057,False,0.00036137568167558137,83.33333333333334,0.0007958527473554027,345.1550996376642,116.42612510633597,1400
1100,male,1.015817505619017,False,6.147941742327686e-05,100.0,6.424609864615598e-06,110.59717151161851,16.11526443285363,864
1101,male,0.745528829646593,False,0.0004054473797201447,0.0,0.0014757985079802843,100.00000000000004,0.10823700141426602,464
1102,male,0.8702994086310869,True,0.0002040218142152548,0.0,0.3663425829106226,1574.819175110405,6.50136563321845,662
1103,female,0.7961463787380855,False,0.0004005865049191606,52.85714285714286,1.0,10000.00000000001,42.53207890543277,9638
1104,male,1.0626309379346266,True,1.530087947245235e-05,100.0,1.0562106057559015e-06,122.45783066812685,0.006887130439634127,726
1105,female,0.8387278176377501,False,0.00031696192543677153,52.77777777777778,0.6222749793834548,10000.00000000001,189.60824181608277,4584
1106,male,0.8384865755067958,True,9.776604257868197e-05,62.5,0.09781573922430202,533.3041850152172,830.1337558471986,863
1107,male,0.9183105267502492,False,0.00033514455935392527,51.041666666666664,0.03461602702708608,2366.6486004977123,46.551886315347716,9575
1108,male,0.7884009479144563,False,0.0005251564197012713,0.0,0.00014460760729206125,100.00000000000004,1.3907243152014008,502
1109,female,0.8187710713183576,True,0.0004235216159890922,52.38095238095239,1.0,1248.273871452204,999.9999999999998,6004
1110,female,0.8187710713183576,True,0.0004235216159890922,52.38095238095239,1.0,1248.2739004462671,999.9999999999998,6004
1111,female,0.7052639321766737,False,0.00035562560728083416,83.33333333333334,0.6861957920608638,328.5948165432431,15.456007315033752,748
1112,female,0.8136221861604885,False,0.00029951320016512455,42.857142857142854,1.0,10000.00000000001,10.760399853428344,4175
1113,male,0.8014709939725642,False,0.00026393692986014026,9.090909090909092,0.025750448601818233,100.00000000000004,999.9999999999998,1494
1114,male,0.9758040630607887,False,9.705124011026357e-05,95.23809523809523,0.10000000000000002,10000.00000000001,0.6315569292376628,1915
